DATA_MANAGE_NO,DATA_TITLE_NM,SUMRY_CN,SBJT_NM,MIDDL_SBJT_NM,MAIN_THUMB_URL,CNTNTS_URL,ERA_NM,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,RELATE_PLACE_NM,REGIST_DE,CORE_KWRD_CN,SEXDSTN_CD,INTRST_REALM_NM,PGE_VIEWS_CO,VISIT_CO,OPN_DE
20231200345,근대의 슬픔이 오롯이 남은 항구 - 목포 근대역사문화공간,"1897년 개항한 전라남도 목포시는 일제강점기를 거치며 조선 4대 항구이자 6대 도시로 꼽히는 근대도시로 성장했다. 현재 유달동, 만호동에 해당하는 목포의 구 도심은 일본 등 외국자본에 의해서 간척된 계획도시였다. 만호동과 유달동 일대의 번영로에 근대건축 유산이 집중되어 있다. 문화재청은 2018년 8월 6일 이 일대 11만4,038㎡(602필지)를 ‘목포 근대역사문화공간’이라는 이름으로 등록문화재 제718호로 지정했다. 기존 ‘점’(點) 단위 개별 문화재 중심의 보존에서 탈피해 문화재청이 ‘선(線)?면(面)’ 단위 문화재 등록제도를 도입한 첫 사례이다. 등록문화재로 지정된 개별 건축물은 15개로, 일본식 가옥 4곳, 구 목포부립병원 관사, 구 목포 일본기독교회, 상가주택 6곳, 구 동아부인상회 목포지점, 목포 해안로 붉은 벽돌창고, 구 목포 화신연쇄점이 포함되어 있다.",공간으로 읽는 근대문화 역사유산,근대 거리를 거닐다,https://minio.nculture.org/amsweb-opt/multimedia_assets/70/30448/22531/c/%EB%AA%A9%ED%8F%AC-%EA%B7%BC%EB%8C%80%EB%AC%B8%ED%99%94%EC%97%AD%EC%82%AC%EA%B3%B5%EA%B0%84_%EB%AA%A9%ED%8F%AC-%EB%B2%88%ED%99%94%EB%A1%9C-%EC%9D%BC%EB%B3%B8%EC%8B%9D%EA%B0%80%EC%98%A5-12019-12-07-12.45.44-thumb.jpg,https://ncms.nculture.org/legacy/story/4542,근대-일제강점기(1910.8.22~1945.8.14),전라남도,목포시,전라남도 목포시 번화로 25,34.78630756,126.3823141,동아부인상회 목포지점,20230101,"목포 구 도심, 구 동아부인상회 목포지점, 목포의 눈물",M,미디어 & 엔터테인먼트/영화 애호가,17,17,20231230
20231200346,근대의 슬픔이 오롯이 남은 항구 - 목포 근대역사문화공간,"1897년 개항한 전라남도 목포시는 일제강점기를 거치며 조선 4대 항구이자 6대 도시로 꼽히는 근대도시로 성장했다. 현재 유달동, 만호동에 해당하는 목포의 구 도심은 일본 등 외국자본에 의해서 간척된 계획도시였다. 만호동과 유달동 일대의 번영로에 근대건축 유산이 집중되어 있다. 문화재청은 2018년 8월 6일 이 일대 11만4,038㎡(602필지)를 ‘목포 근대역사문화공간’이라는 이름으로 등록문화재 제718호로 지정했다. 기존 ‘점’(點) 단위 개별 문화재 중심의 보존에서 탈피해 문화재청이 ‘선(線)?면(面)’ 단위 문화재 등록제도를 도입한 첫 사례이다. 등록문화재로 지정된 개별 건축물은 15개로, 일본식 가옥 4곳, 구 목포부립병원 관사, 구 목포 일본기독교회, 상가주택 6곳, 구 동아부인상회 목포지점, 목포 해안로 붉은 벽돌창고, 구 목포 화신연쇄점이 포함되어 있다.",공간으로 읽는 근대문화 역사유산,근대 거리를 거닐다,https://minio.nculture.org/amsweb-opt/multimedia_assets/70/30448/22531/c/%EB%AA%A9%ED%8F%AC-%EA%B7%BC%EB%8C%80%EB%AC%B8%ED%99%94%EC%97%AD%EC%82%AC%EA%B3%B5%EA%B0%84_%EB%AA%A9%ED%8F%AC-%EB%B2%88%ED%99%94%EB%A1%9C-%EC%9D%BC%EB%B3%B8%EC%8B%9D%EA%B0%80%EC%98%A5-12019-12-07-12.45.44-thumb.jpg,https://ncms.nculture.org/legacy/story/4542,근대-일제강점기(1910.8.22~1945.8.14),전라남도,목포시,전라남도 목포시 번화로 25,34.78630756,126.3823141,동아부인상회 목포지점,20230101,"목포 구 도심, 구 동아부인상회 목포지점, 목포의 눈물",M,미디어 & 엔터테인먼트/TV 애호가,17,17,20231230
20231200347,근대의 슬픔이 오롯이 남은 항구 - 목포 근대역사문화공간,"1897년 개항한 전라남도 목포시는 일제강점기를 거치며 조선 4대 항구이자 6대 도시로 꼽히는 근대도시로 성장했다. 현재 유달동, 만호동에 해당하는 목포의 구 도심은 일본 등 외국자본에 의해서 간척된 계획도시였다. 만호동과 유달동 일대의 번영로에 근대건축 유산이 집중되어 있다. 문화재청은 2018년 8월 6일 이 일대 11만4,038㎡(602필지)를 ‘목포 근대역사문화공간’이라는 이름으로 등록문화재 제718호로 지정했다. 기존 ‘점’(點) 단위 개별 문화재 중심의 보존에서 탈피해 문화재청이 ‘선(線)?면(面)’ 단위 문화재 등록제도를 도입한 첫 사례이다. 등록문화재로 지정된 개별 건축물은 15개로, 일본식 가옥 4곳, 구 목포부립병원 관사, 구 목포 일본기독교회, 상가주택 6곳, 구 동아부인상회 목포지점, 목포 해안로 붉은 벽돌창고, 구 목포 화신연쇄점이 포함되어 있다.",공간으로 읽는 근대문화 역사유산,근대 거리를 거닐다,https://minio.nculture.org/amsweb-opt/multimedia_assets/70/30448/22531/c/%EB%AA%A9%ED%8F%AC-%EA%B7%BC%EB%8C%80%EB%AC%B8%ED%99%94%EC%97%AD%EC%82%AC%EA%B3%B5%EA%B0%84_%EB%AA%A9%ED%8F%AC-%EB%B2%88%ED%99%94%EB%A1%9C-%EC%9D%BC%EB%B3%B8%EC%8B%9D%EA%B0%80%EC%98%A5-12019-12-07-12.45.44-thumb.jpg,https://ncms.nculture.org/legacy/story/4542,근대-일제강점기(1910.8.22~1945.8.14),전라남도,목포시,전라남도 목포시 번화로 25,34.78630756,126.3823141,동아부인상회 목포지점,20230101,"목포 구 도심, 구 동아부인상회 목포지점, 목포의 눈물",M,테크놀로지/기술애호가,17,17,20231230
20231200348,국가폭력의 근대화 - 안산 선감학원 자리,"경기도 단원구 선감동에 일제 강점기 말 설치된 선감학원은 ‘부랑아 수용소’였다. 식민지 행정 기관과 경찰은 길거리에서 자의적 잣대로 청소년들을 단속해 정확한 신원 확인 없이 선감도로 보냈다. 선감도 주민들을 강제로 이주시키고 들어선 선감학원은 수용된 청소년들에게 강제 노역을 시켰다. 소년들은 가혹한 매질과 배고픔에 시달렸으며, 바다를 건너 탈출하려다가 익사한 경우도 많았다. 선감학원은 심한 구타로 숨지거나 익사한 수용생들을 암매장했다. 해방 후에도 식민지 시절의 관행은 그대로 이어뎌 1982년 폐원될 때까지 선감학원은 행정기관과 경찰이 조사 없이 보낸 하층민 청소년들을 수용했다. 현재 선감학원 자리는 경기창작센터로 변했다. 일본인 이하라 히로미츠가 1989년 자전적 소설로 선감학원의 비극을 알렸다. 하지만 지금도 선감학원에서 일어났던 참상은 완전히 밝혀지지 않았으며, 피해자들에게 보상도 이뤄지지 않고 있다.",공간으로 읽는 근대문화 역사유산,"빼앗긴 들, 뒤틀린 근대",https://minio.nculture.org/amsweb-opt/3ds/11/84366/84366_thumbnail.jpg,https://ncms.nculture.org/legacy/story/797,근대-일제강점기(1910.8.22~1945.8.14),경기도,안산시,경기도 안산시 단원구 선감로 77-7,37.22855183,126.6292286,장항제련소,20230101,"국가폭력, 선감학원, 조선소년령, 이하라 히로미츠, 경기창작센터",M,뉴스 & 정치/열렬한 뉴스 독자/연예 뉴스 매니아,17,17,20231230
20231200349,"서울 최초의 근대 백화점, 미츠코시 백화점 경성지점","미츠코시 백화점 경성지점은 서울특별시에 세워진 최초의 근대식 백화점이다. 미츠코시 오복점이 1929년에 지점으로 승격되면서 본격적으로 백화점의 면모를 갖추게 되었다. 대형 백화점의 등장은 정찰제 판매, 박리다매 전략의 등장으로 우리나라 유통에 큰 변화를 불러왔다. 미츠코시 백화점은 일반 시민들에게 일상적인 공간으로 자리 잡았으나 이면에는 일제강점기 소비문화의 모순이 감춰져 있기도 했다. 현재는 서울특별시 중구 신세계백화점 본점 본관으로 사용되고 있다.",공간으로 읽는 근대문화 역사유산,"근대, 한반도에 발을 딛다",https://minio.nculture.org/amsweb-opt/multimedia_assets/125/85820/93650/c/%EA%B5%AC-%EB%AF%B8%EC%93%B0%EC%BD%94%EC%8B%9C-%EA%B2%BD%EC%84%B1%EC%A7%80%EC%A0%90-%281%29_rev-thumb.jpg,https://ncms.nculture.org/legacy/story/7134,근대-일제강점기(1910.8.22~1945.8.14),서울특별시,중구,서울특별시 중구 소공로 63,37.56091902,126.980979,신세계백화점 본점,20230101,"백화점, 미츠코시, 이상, 채만식",M,스포츠 & 피트니스/스포츠 팬/농구 팬,17,16,20231230
20231200350,"동양 최초의 바다 밑 터널, 통영 해저터널","통영반도 남단과 미륵도를 연결하는 통영 해저터널은 동양 최초의 해저터널이다. 일제강점기 이전부터 통영으로 이주해온 일본인 이주 어민들은 연안에서 어로 활동을 하며 물고기 떼를 쫓아 빠르게 이동할 필요가 있었는데, 미륵도와 통영 사이의 해협이 너무 좁아 미륵도를 빙 돌아 가야 하는 불편함이 있었다. 그래서 일제는 1932년 통영운하를 완공했다. 통영운하 개통 후 운하를 건너다니도록 하기 위해 교량 대신 만든 것이 해저터널이다. 터널을 만든 지역은 판데목이라는 곳인데, 임진왜란 한산대첩 때 많은 왜군이 이순신의 학익진에 대패해 판데목 부근에서 수장됐다고 한다. 일본인들이 조상의 유해 위로 건너다닐 수 없어서 해저터널을 팠다는 이야기도 전해진다.",공간으로 읽는 근대문화 역사유산,"빼앗긴 들, 뒤틀린 근대",https://minio.nculture.org/amsweb-opt/multimedia_assets/140/85835/93850/c/%ED%86%B5%EC%98%81-%ED%95%B4%EC%A0%80%ED%84%B0%EB%84%90-%281%29_rev-thumb.jpg,https://ncms.nculture.org/legacy/story/2936,근대-일제강점기(1910.8.22~1945.8.14),경상남도,통영시,경상남도 통영시 도남로 57-1,34.834788,128.40991,충무교,20230101,"통영 해저터널, 통영운하, 충무공 이순신, 판데목, 미륵도",F,미디어 & 엔터테인먼트/TV 대중 시청자,17,16,20231230
20231200351,"동양 최초의 바다 밑 터널, 통영 해저터널","통영반도 남단과 미륵도를 연결하는 통영 해저터널은 동양 최초의 해저터널이다. 일제강점기 이전부터 통영으로 이주해온 일본인 이주 어민들은 연안에서 어로 활동을 하며 물고기 떼를 쫓아 빠르게 이동할 필요가 있었는데, 미륵도와 통영 사이의 해협이 너무 좁아 미륵도를 빙 돌아 가야 하는 불편함이 있었다. 그래서 일제는 1932년 통영운하를 완공했다. 통영운하 개통 후 운하를 건너다니도록 하기 위해 교량 대신 만든 것이 해저터널이다. 터널을 만든 지역은 판데목이라는 곳인데, 임진왜란 한산대첩 때 많은 왜군이 이순신의 학익진에 대패해 판데목 부근에서 수장됐다고 한다. 일본인들이 조상의 유해 위로 건너다닐 수 없어서 해저터널을 팠다는 이야기도 전해진다.",공간으로 읽는 근대문화 역사유산,"빼앗긴 들, 뒤틀린 근대",https://minio.nculture.org/amsweb-opt/multimedia_assets/140/85835/93850/c/%ED%86%B5%EC%98%81-%ED%95%B4%EC%A0%80%ED%84%B0%EB%84%90-%281%29_rev-thumb.jpg,https://ncms.nculture.org/legacy/story/2936,근대-일제강점기(1910.8.22~1945.8.14),경상남도,통영시,경상남도 통영시 도남로 57-1,34.834788,128.40991,충무교,20230101,"통영 해저터널, 통영운하, 충무공 이순신, 판데목, 미륵도",F,미디어 & 엔터테인먼트/TV 애호가,17,16,20231230
20231200352,"동양 최초의 바다 밑 터널, 통영 해저터널","통영반도 남단과 미륵도를 연결하는 통영 해저터널은 동양 최초의 해저터널이다. 일제강점기 이전부터 통영으로 이주해온 일본인 이주 어민들은 연안에서 어로 활동을 하며 물고기 떼를 쫓아 빠르게 이동할 필요가 있었는데, 미륵도와 통영 사이의 해협이 너무 좁아 미륵도를 빙 돌아 가야 하는 불편함이 있었다. 그래서 일제는 1932년 통영운하를 완공했다. 통영운하 개통 후 운하를 건너다니도록 하기 위해 교량 대신 만든 것이 해저터널이다. 터널을 만든 지역은 판데목이라는 곳인데, 임진왜란 한산대첩 때 많은 왜군이 이순신의 학익진에 대패해 판데목 부근에서 수장됐다고 한다. 일본인들이 조상의 유해 위로 건너다닐 수 없어서 해저터널을 팠다는 이야기도 전해진다.",공간으로 읽는 근대문화 역사유산,"빼앗긴 들, 뒤틀린 근대",https://minio.nculture.org/amsweb-opt/multimedia_assets/140/85835/93850/c/%ED%86%B5%EC%98%81-%ED%95%B4%EC%A0%80%ED%84%B0%EB%84%90-%281%29_rev-thumb.jpg,https://ncms.nculture.org/legacy/story/2936,근대-일제강점기(1910.8.22~1945.8.14),경상남도,통영시,경상남도 통영시 도남로 57-1,34.834788,128.40991,충무교,20230101,"통영 해저터널, 통영운하, 충무공 이순신, 판데목, 미륵도",F,미디어 & 엔터테인먼트/TV 애호가/드라마 팬,17,16,20231230
20231200353,일본인 거리의 의미를 묻다 - 포항 구룡포 근대문화역사거리,경상북도 포항시 구룡포는 1900년부터 일본 어부들이 어업 근거지로 삼으면서 근대 항구가 되었다. 일본인들은 일제강점기부터 본국의 지원을 받으면서 구룡포로 이주하기 시작했다. 구룡포에 정착한 일본인 가운데는 가가와현 출신이 많았다. 이들은 일본 타 지역 출신들과 경쟁관계에 있었으나 1920년대부터 1930년대 중반까지 2차례에 걸친 축항 공사를 통해 방파제를 쌓고 일본인 거리를 확장했다. 구룡포의 조선인들은 상당수가 일본 선주들에게 고용돼 어로 노동자로 일했다. 구룡포의 조선인과 일본인 거주 공간도 달랐다. 일제강점기 극소수의 일본 선주들은 전체 어획 소득의 절반가량을 가져갔다. 일본인들이 부를 늘려감에 따라 구룡포의 일본인 거리도 계속 확장됐다. 그러나 1945년 갑작스러운 패망으로 일본인은 자신들 나라로 돌아갔다. 포항시는 2011년부터 ‘구룡포 근대역사문화거리’를 조성했다. 가가와 출신 어부들의 중심인물로 구룡포에서 부를 쌓은 하시모토가 1923년 지은 일본식 집은 구룡포 근대역사관이 되었다. 그러나 문화재청은 하시모토의 집과 일본 가옥의 등록문화재 지정 신청을 보류했다. 구룡포 근대역사문화거리는 역사 인식의 측면에서 계속 비판이 제기되고 있다.,공간으로 읽는 근대문화 역사유산,근대 거리를 거닐다,https://minio.nculture.org/amsweb-opt/3ds/234/84339/84339_thumbnail.jpg,https://ncms.nculture.org/legacy/story/4534,근대-일제강점기(1910.8.22~1945.8.14),경상북도,포항시,경북 포항시 남구 구룡포읍 구룡포길 147-2,35.99079907,129.5609111,구룡포 근대 역사관,20230101,"어업, 일제강점기, 근대역사관",M,여행/여행 매니아,17,16,20231230
20231200354,"서울 최초의 근대 백화점, 미츠코시 백화점 경성지점","미츠코시 백화점 경성지점은 서울특별시에 세워진 최초의 근대식 백화점이다. 미츠코시 오복점이 1929년에 지점으로 승격되면서 본격적으로 백화점의 면모를 갖추게 되었다. 대형 백화점의 등장은 정찰제 판매, 박리다매 전략의 등장으로 우리나라 유통에 큰 변화를 불러왔다. 미츠코시 백화점은 일반 시민들에게 일상적인 공간으로 자리 잡았으나 이면에는 일제강점기 소비문화의 모순이 감춰져 있기도 했다. 현재는 서울특별시 중구 신세계백화점 본점 본관으로 사용되고 있다.",공간으로 읽는 근대문화 역사유산,"근대, 한반도에 발을 딛다",https://minio.nculture.org/amsweb-opt/multimedia_assets/125/85820/93650/c/%EA%B5%AC-%EB%AF%B8%EC%93%B0%EC%BD%94%EC%8B%9C-%EA%B2%BD%EC%84%B1%EC%A7%80%EC%A0%90-%281%29_rev-thumb.jpg,https://ncms.nculture.org/legacy/story/7134,근대-일제강점기(1910.8.22~1945.8.14),서울특별시,중구,서울특별시 중구 소공로 63,37.56091902,126.980979,신세계백화점 본점,20230101,"백화점, 미츠코시, 이상, 채만식",M,미디어 & 엔터테인먼트/음악 애호가/랩&힙합 팬,17,15,20231230
20231200355,"일제강점기 한국의 우뭇가사리로 만든 일본 과자, 양갱","양갱은 중국에서 일본에 전해져 정착된 과자로 우뭇가사리를 냉동건조시킨 한천에 팥, 설탕 등을 넣고 쪄서 만든 과자다. 양갱은 일제강점기 조선에 들어와 지금도 팔릴만큼 한국인의 과자로 정착되었다. 양갱의 원료인 우뭇가사리는 일제강점기 본격적으로 한반도 바다에서 채취되었는데 우뭇가사리가 양갱 원료 이외에 의약품, 화장품 등의 원료로 쓰였기 때문이다. 일제강점기 우뭇가사리 채취는 주로 제주도 출신 해녀들이 담당하였다. 해방 후에도 한천은 계속 만들어져 주로 외국으로 수출되었다.",근대 신문으로 보는 음식,개항 이후 들어온 음식과 식재료,https://minio.nculture.org/amsweb-opt/multimedia_assets/233/14832/2431/c/14832-thumb.jpg,https://ncms.nculture.org/legacy/story/2876,근대-일제강점기(1910.8.22~1945.8.14),경상남도,밀양시,경상남도 밀양시 산내면 봉의로 58-31,35.591708,128.880929,,20230101,"양갱, 요깡, 우뭇가사리, 한천, 제주해녀, 나카오카제과, 해태제과합명회사",F,라이프스타일 & 취미/사진광,17,15,20231230
20231200356,"누룩, 국가가 통제하다.",누룩은 곡식을 발효시켜 술로 만들 때 필요한 발효제이다. 전근대 시기 누룩은 주로 밀로 만들었는데 밀 농사를 지은 농민들이 부업으로 만들어 장에서 팔았다. 일제시대 대규모로 누룩을 제조하는 공장들이 출현하였는데 농촌에서 부업으로 만드는 누룩도 공존하였다. 1930년대 일제는 누룩 제조를 특정 공장에만 허가하고 전매권을 주었다. 다양하게 만들어지던 누룩은 국가에 의해 통제되었다.,근대 신문으로 보는 음식,전통 음식과 식재료의 변화,https://minio.nculture.org/amsweb-opt/multimedia_assets/202/25909/7566/c/25909-thumb.jpg,https://ncms.nculture.org/legacy/story/2727,근대-일제강점기(1910.8.22~1945.8.14),부산광역시,금정구,부산광역시 금정구 금성동 554-1 금정산성 막걸리 찾아가는 양조장,35.250417,129.056476,부산 산성마을,20230101,"곡자화시, 곡자제조장, 산성누룩, 재래종 밀",M,미디어 & 엔터테인먼트/TV 애호가,17,15,20231230
20231200357,일본 경찰의 고문으로 숨진 28세 독립운동가 - 예천 윤우식 생가,"경상북도 예천군 지보면 신풍리 남석 윤우식 선생의 생가는 16세기에 지어진 고택이다. 1922년 화재로 예전 집은 불탔고, 같은 자리에 규모를 줄여 지은 집이 현재 남아있는 기와집이다. 안채와 사랑채가 튼 입구 자로 배치되어 있고, 옆에는 사당(죽호당)이 있다. 윤우식은 1920년대 후반부터 농민운동을 벌였고, 1934년 ‘예천 무명당’이 결성될 때 참여하여 지보면의 조직을 책임졌다. ‘예천 무명당’은 농민을 넘어 각계각층의 조직을 통해 항일 독립운동을 벌이려 했던 조직이다. 예천 무명당은 1934년 초 일경에 발각되어 무더기로 체포되었고, 윤우식은 지도부 11인으로 모진 고문을 받다가 순국했다. 낙동강이 바라다 보이는 윤우식 생가는 등록문화재 제571호다.",공간으로 읽는 근대문화 역사유산,근현대 인물들의 공간,https://minio.nculture.org/amsweb-opt/3ds/19/84374/84374_thumbnail.jpg,https://ncms.nculture.org/legacy/story/4539,근대-일제강점기(1910.8.22~1945.8.14),경상북도,예천군,경상북도 예천군 지보면 신풍1리길 25,36.53849413,128.4365732,예천박물관,20230101,"남석 윤우식, 예천 무명당, 죽고서원",F,미디어 & 엔터테인먼트/TV 대중 시청자,17,15,20231230
20231200358,초량 이바구길의 곡절 많은 터줏대감-부산 구 백제병원,"부산역 맞은편 초량 이바구길 초입에 위치한 백제병원 건물은 1927년 지어졌다. 백제병원은 부산 최초의 개인병원으로서, 부산부립병원, 철도병원과 함께 부산 3대 병원으로 꼽혔다. 백제병원 건물은 4층 건물과 잇달아 지은 6층 건물을 이어 붙였는데, 단층과 2~3층이 고작이던 당시 부산에서 우뚝 솟은 건물이었다. 하지만 설립자인 외과의사 최용해가 건축 과정에서 무리하게 빚을 끌어다 쓴데다 행려병자 시신으로 인체 표본을 제작해 보관하다 적발되면서, 급기야 설립자가 병원 문을 닫고 일본으로 도주하였다. 백제병원 건물은 중국인이 인수하여 봉래각이라는 청요릿집으로 개조되었다. 객실을 120개나 설치한 봉래각 또한 부산 명물로 명성을 날렸으나, 중일전쟁 이후 주인이 고국으로 돌아가면서 1942년 폐업했다. 이후 일본군 장교숙소였다가 해방 후에는 부산치안사령부, 전쟁 시기에는 중화민국 임시 대사관으로 쓰였다. 1953년 신라예식장으로 용도가 바뀌었으나, 예식장도 1960년대 중반 문을 닫았다. 1972년에는 이웃 건물에서 발생한 화재로 건물의 3분의 2가 불에 타, 5층 이상은 철거되었다. 다행히 골조와 1~2층은 옛 모습을 모두 잃지는 않았다. 2009년 새 주인이 인수하였고, 복원에 준하는 리모델링을 거쳐 2015년부터 카페 겸 문화예술 공간으로 활용되고 있다.",공간으로 읽는 근대문화 역사유산,근대 의술과 인술 사이에서,https://minio.nculture.org/amsweb-opt/3ds/228/84333/84333_thumbnail.jpg,https://ncms.nculture.org/legacy/story/783,근대-일제강점기(1910.8.22~1945.8.14),부산광역시,동구,부산 동구 초량동 460-2,35.11625252,129.0388649,부산 차이나타운,20230101,"부산 백제병원, 부산 봉래각, 최용해, 부산 신라예식장, 초량 이바구길, 브라운핸즈 카페",F,미디어 & 엔터테인먼트/만화 & 애니메이션 팬,17,15,20231230
20231200359,일제강점기 초밥으로 만든 김밥,"김은 조선시대부터 전라도의 특산물로 기록에 남아있지만 김밥에 대한 기록은 일제강점기 밥에 초를 넣고 계란지단, 덴부(도미살을 분홍색으로 물들인 것) 등을 속으로 하여 김에 싼다고 나온다. 식초로 간을 한 김밥은 해방 후의 신문기사에서도 그 조리법이 보인다. 오늘날의 김밥은 식초보다 참기름과 소금으로 간을 한다. 김밥의 대중화는 일제강점기 김이 어느 정도 생산되고 일본의 도시락 문화가 정착되면서 만들어졌다.",근대 신문으로 보는 음식,개항 이후 들어온 음식과 식재료,,https://ncms.nculture.org/legacy/story/2951,시대미상,,,,,,청파동,20230101,"노리마기스시, 통영김밥, 김쌈밥, 초밥, 김밥",M,미디어 & 엔터테인먼트/음악 애호가/월드 뮤직 팬,17,15,20231230
20231200360,"일제강점기 한국의 우뭇가사리로 만든 일본 과자, 양갱","양갱은 중국에서 일본에 전해져 정착된 과자로 우뭇가사리를 냉동건조시킨 한천에 팥, 설탕 등을 넣고 쪄서 만든 과자다. 양갱은 일제강점기 조선에 들어와 지금도 팔릴만큼 한국인의 과자로 정착되었다. 양갱의 원료인 우뭇가사리는 일제강점기 본격적으로 한반도 바다에서 채취되었는데 우뭇가사리가 양갱 원료 이외에 의약품, 화장품 등의 원료로 쓰였기 때문이다. 일제강점기 우뭇가사리 채취는 주로 제주도 출신 해녀들이 담당하였다. 해방 후에도 한천은 계속 만들어져 주로 외국으로 수출되었다.",근대 신문으로 보는 음식,개항 이후 들어온 음식과 식재료,https://minio.nculture.org/amsweb-opt/multimedia_assets/233/14832/2431/c/14832-thumb.jpg,https://ncms.nculture.org/legacy/story/2876,근대-일제강점기(1910.8.22~1945.8.14),경상남도,밀양시,경상남도 밀양시 산내면 봉의로 58-31,35.591708,128.880929,,20230101,"양갱, 요깡, 우뭇가사리, 한천, 제주해녀, 나카오카제과, 해태제과합명회사",F,라이프스타일 & 취미/예술과 연극 애호가,17,14,20231230
20231200361,"시를 품은 집, 윤동주 유고 보존 정병욱 가옥",전라남도 광양의 섬진강변 망덕리 정병욱 가옥은 시인 윤동주의 유고를 보존했던 집이다. 윤동주는 1941년 시집 『하늘과 바람과 별과 시』를 발간하려 했지만 뜻을 이루지 못했다. 민족?한글 탄압이 극심했던 일제의 검열에 걸릴 것이 자명했기 때문이다. 원고를 윤동주의 후배이자 벗인 정병욱이 자기 집의 마루 밑에 몰래 간직했다가 해방이 되자 책으로 펴냈다. 정병욱 가옥은 1925년에 건립된 목조슬레이트 주택이다.,공간으로 읽는 근대문화 역사유산,근현대 인물들의 공간,https://minio.nculture.org/amsweb-opt/pdfs/29/27470/27470_thumbnail.JPG,https://ncms.nculture.org/legacy/story/2916,근대-일제강점기(1910.8.22~1945.8.14),전라남도,광양시,대한민국 전라남도 광양시 진월면 망덕길 249,34.9708272,127.7590793,섬진강,20230101,"윤동주, 정병욱, 하늘과 바람과 별과 시, 후쿠오카 형무소",F,뉴스 & 정치/열렬한 뉴스 독자/연예 뉴스 매니아,17,14,20231230
20231200362,바다보다 역동적인 제물포의 근대 - 인천 개항장 근대역사문화지구,"제물포는 1883년 개항 직후부터 일본과 청나라, 영국 미국 독일 프랑스 등 각국이 주도권을 잡기 위해 각축을 벌인 지역이다. 일본이 가장 먼저 조계를 설정하자, 청과 다른 나라들이 뒤따랐다. 초기 모습은 청 조계지가 일본 쪽보다 나았다. 상권에서도 청 상인들이 우세한 편이었으나, 1894년 청일전쟁에서 일본이 승리한 뒤로는 일본이 앞서기 시작했고, 1904년 러일전쟁을 거친 뒤에는 일본의 절대 우세가 확정되었다. 일본은 금융기관을 앞세워 해운업과 화물운송업을 장악했고, 인천은 일본 주도 아래 식민지 근대의 대도시로 변모하기 시작했다. 현재의 자유공원(만국공원)은 일본 조계지와 청국 조계지(훗날 인천 차이나타운)를 비롯해 개항 이후 인천 근현대사의 역동성을 답사하기 적당한 출발점이다.",공간으로 읽는 근대문화 역사유산,근대 거리를 거닐다,https://minio.nculture.org/amsweb-opt/multimedia_assets/79/30457/22671/c/%EC%9D%B8%EC%B2%9C_%EA%B7%BC%EB%8C%80%EB%AC%B8%ED%99%94%EC%9C%A0%EC%82%B0%EA%B1%B0%EB%A6%AC-%283%29-thumb.jpg,https://ncms.nculture.org/legacy/story/4549,근대-개항기(1864~1910),인천광역시,중구,인천광역시 중구 자유공원남로 25,37.47467242,126.6225672,제물포고등학교,20230101,"제물포, 자유공원, 조계지, 만국공원, 차이나타운",F,은행 및 금융/열렬한 투자자,17,14,20231230
20231200363,바다보다 역동적인 제물포의 근대 - 인천 개항장 근대역사문화지구,"제물포는 1883년 개항 직후부터 일본과 청나라, 영국 미국 독일 프랑스 등 각국이 주도권을 잡기 위해 각축을 벌인 지역이다. 일본이 가장 먼저 조계를 설정하자, 청과 다른 나라들이 뒤따랐다. 초기 모습은 청 조계지가 일본 쪽보다 나았다. 상권에서도 청 상인들이 우세한 편이었으나, 1894년 청일전쟁에서 일본이 승리한 뒤로는 일본이 앞서기 시작했고, 1904년 러일전쟁을 거친 뒤에는 일본의 절대 우세가 확정되었다. 일본은 금융기관을 앞세워 해운업과 화물운송업을 장악했고, 인천은 일본 주도 아래 식민지 근대의 대도시로 변모하기 시작했다. 현재의 자유공원(만국공원)은 일본 조계지와 청국 조계지(훗날 인천 차이나타운)를 비롯해 개항 이후 인천 근현대사의 역동성을 답사하기 적당한 출발점이다.",공간으로 읽는 근대문화 역사유산,근대 거리를 거닐다,https://minio.nculture.org/amsweb-opt/multimedia_assets/79/30457/22671/c/%EC%9D%B8%EC%B2%9C_%EA%B7%BC%EB%8C%80%EB%AC%B8%ED%99%94%EC%9C%A0%EC%82%B0%EA%B1%B0%EB%A6%AC-%283%29-thumb.jpg,https://ncms.nculture.org/legacy/story/4549,근대-개항기(1864~1910),인천광역시,중구,인천광역시 중구 자유공원남로 25,37.47467242,126.6225672,제물포고등학교,20230101,"제물포, 자유공원, 조계지, 만국공원, 차이나타운",F,미디어 & 엔터테인먼트/TV 대중 시청자,17,14,20231230
